age,moment,sim_value,label,n_individuals,sim_time,benchmark_value,simulation_error,education,n_data,data_value,data_se,denominator_note,simulation_error_to_data_se
84,hours_0,0.200807394375199,N=1000000,1000000,90.34131908416748,0.200807394375199,0.0,udd1,1982,0.9636730575,0.004202690968497574,Uses total age-cell frequency,0.0
30,hours_1,0.094294,N=1000000,1000000,90.34131908416748,0.094294,0.0,udd1,2840,0.1183098592,0.006060511657851703,Uses total age-cell frequency,0.0
31,hours_1,0.085412,N=1000000,1000000,90.34131908416748,0.085412,0.0,udd1,5097,0.1071218364,0.004331893678080904,Uses total age-cell frequency,0.0
32,hours_1,0.08316299182360753,N=1000000,1000000,90.34131908416748,0.08316299182360753,0.0,udd1,7282,0.1038176325,0.0035744433669348003,Uses total age-cell frequency,0.0
33,hours_1,0.08218109444775044,N=1000000,1000000,90.34131908416748,0.08218109444775044,0.0,udd1,9171,0.1065314579,0.0032215896517352335,Uses total age-cell frequency,0.0
34,hours_1,0.08203337951316125,N=1000000,1000000,90.34131908416748,0.08203337951316125,0.0,udd1,11180,0.0989266547,0.002823682298947707,Uses total age-cell frequency,0.0
35,hours_1,0.08153246171146836,N=1000000,1000000,90.34131908416748,0.08153246171146836,0.0,udd1,13112,0.0928920073,0.0025350364040468225,Uses total age-cell frequency,0.0
36,hours_1,0.08040699379221379,N=1000000,1000000,90.34131908416748,0.08040699379221379,0.0,udd1,17702,0.0856400407,0.0021032256234948215,Uses total age-cell frequency,0.0
37,hours_1,0.07965317606590495,N=1000000,1000000,90.34131908416748,0.07965317606590495,0.0,udd1,22115,0.0814379381,0.0018391797011797866,Uses total age-cell frequency,0.0
38,hours_1,0.07878873462307698,N=1000000,1000000,90.34131908416748,0.07878873462307698,0.0,udd1,26699,0.0749840818,0.0016118018295973031,Uses total age-cell frequency,0.0
39,hours_1,0.07868070912335512,N=1000000,1000000,90.34131908416748,0.07868070912335512,0.0,udd1,31731,0.0734612839,0.0014646004502355855,Uses total age-cell frequency,0.0
40,hours_1,0.07756136590139345,N=1000000,1000000,90.34131908416748,0.07756136590139345,0.0,udd1,32214,0.0723288011,0.001443212702723746,Uses total age-cell frequency,0.0
41,hours_1,0.07751727985182821,N=1000000,1000000,90.34131908416748,0.07751727985182821,0.0,udd1,32959,0.068630723,0.0013926219231663126,Uses total age-cell frequency,0.0
42,hours_1,0.0771269919368605,N=1000000,1000000,90.34131908416748,0.0771269919368605,0.0,udd1,33929,0.0686138701,0.0013724145421682345,Uses total age-cell frequency,0.0
43,hours_1,0.07660090699301261,N=1000000,1000000,90.34131908416748,0.07660090699301261,0.0,udd1,34810,0.0652398736,0.0013235935225971284,Uses total age-cell frequency,0.0
44,hours_1,0.07561095620797113,N=1000000,1000000,90.34131908416748,0.07561095620797113,0.0,udd1,35491,0.0657631512,0.001315711546537924,Uses total age-cell frequency,0.0
45,hours_1,0.07539174388367728,N=1000000,1000000,90.34131908416748,0.07539174388367728,0.0,udd1,36530,0.062168081,0.001263343353061447,Uses total age-cell frequency,0.0
46,hours_1,0.07457994426833525,N=1000000,1000000,90.34131908416748,0.07457994426833525,0.0,udd1,37648,0.0624734382,0.0012472931563161074,Uses total age-cell frequency,0.0
47,hours_1,0.07401063314829917,N=1000000,1000000,90.34131908416748,0.07401063314829917,0.0,udd1,38609,0.0610738429,0.0012187063281124406,Uses total age-cell frequency,0.0
48,hours_1,0.07350755486439312,N=1000000,1000000,90.34131908416748,0.07350755486439312,0.0,udd1,39731,0.0571845662,0.001164898293518894,Uses total age-cell frequency,0.0
49,hours_1,0.07369179263467586,N=1000000,1000000,90.34131908416748,0.07369179263467586,0.0,udd1,40045,0.0590585591,0.0011780089024832003,Uses total age-cell frequency,0.0
50,hours_1,0.07363055485508366,N=1000000,1000000,90.34131908416748,0.07363055485508366,0.0,udd1,40332,0.0581176237,0.001165003903383576,Uses total age-cell frequency,0.0
51,hours_1,0.07375321795427318,N=1000000,1000000,90.34131908416748,0.07375321795427318,0.0,udd1,40778,0.0571386532,0.0011494126035636256,Uses total age-cell frequency,0.0
52,hours_1,0.07344031363983569,N=1000000,1000000,90.34131908416748,0.07344031363983569,0.0,udd1,41035,0.057779944,0.0011518276815362333,Uses total age-cell frequency,0.0
53,hours_1,0.07430048315424101,N=1000000,1000000,90.34131908416748,0.07430048315424101,0.0,udd1,41296,0.0593762108,0.0011629478093617745,Uses total age-cell frequency,0.0
54,hours_1,0.07520368738003246,N=1000000,1000000,90.34131908416748,0.07520368738003246,0.0,udd1,42101,0.0570057718,0.001129972115609378,Uses total age-cell frequency,0.0
55,hours_1,0.07544873399003571,N=1000000,1000000,90.34131908416748,0.07544873399003571,0.0,udd1,42583,0.0551393749,0.001106105794570444,Uses total age-cell frequency,0.0
56,hours_1,0.07668143174130924,N=1000000,1000000,90.34131908416748,0.07668143174130924,0.0,udd1,42538,0.0563496168,0.0011180533065796494,Uses total age-cell frequency,0.0
57,hours_1,0.07732073942897238,N=1000000,1000000,90.34131908416748,0.07732073942897238,0.0,udd1,41686,0.0563258648,0.0011291973440931066,Uses total age-cell frequency,0.0
58,hours_1,0.07865339638711494,N=1000000,1000000,90.34131908416748,0.07865339638711494,0.0,udd1,40096,0.0542946927,0.0011316342366709572,Uses total age-cell frequency,0.0
59,hours_1,0.07965782260937214,N=1000000,1000000,90.34131908416748,0.07965782260937214,0.0,udd1,38600,0.0550518135,0.0011609036069908578,Uses total age-cell frequency,0.0
60,hours_1,0.08094524836828831,N=1000000,1000000,90.34131908416748,0.08094524836828831,0.0,udd1,36987,0.0578581664,0.001213992275733719,Uses total age-cell frequency,0.0
61,hours_1,0.08129553596046746,N=1000000,1000000,90.34131908416748,0.08129553596046746,0.0,udd1,35482,0.0615523364,0.0012759194392775028,Uses total age-cell frequency,0.0
62,hours_1,0.08149436458443816,N=1000000,1000000,90.34131908416748,0.08149436458443816,0.0,udd1,34081,0.0618233033,0.001304554595963407,Uses total age-cell frequency,0.0
63,hours_1,0.08124096500074848,N=1000000,1000000,90.34131908416748,0.08124096500074848,0.0,udd1,32751,0.0672651217,0.0013840819088407554,Uses total age-cell frequency,0.0
64,hours_1,0.07979846618720292,N=1000000,1000000,90.34131908416748,0.07979846618720292,0.0,udd1,31813,0.0708515387,0.001438516628452891,Uses total age-cell frequency,0.0
65,hours_1,0.0818110498447729,N=1000000,1000000,90.34131908416748,0.0818110498447729,0.0,udd1,31074,0.0767200875,0.0015098112513191968,Uses total age-cell frequency,0.0
66,hours_1,0.1268823242380981,N=1000000,1000000,90.34131908416748,0.1268823242380981,0.0,udd1,30479,0.0778568851,0.0015347841985944811,Uses total age-cell frequency,0.0
67,hours_1,0.11935296719456363,N=1000000,1000000,90.34131908416748,0.11935296719456363,0.0,udd1,30295,0.0827859383,0.0015831722227347964,Uses total age-cell frequency,0.0
68,hours_1,0.11034090683576399,N=1000000,1000000,90.34131908416748,0.11034090683576399,0.0,udd1,29842,0.0816634274,0.0015852610123329443,Uses total age-cell frequency,0.0
69,hours_1,0.10092951228237397,N=1000000,1000000,90.34131908416748,0.10092951228237397,0.0,udd1,29091,0.07679351,0.0015611058760430082,Uses total age-cell frequency,0.0
70,hours_1,0.09325191158053492,N=1000000,1000000,90.34131908416748,0.09325191158053492,0.0,udd1,28733,0.0722862214,0.0015277218102385834,Uses total age-cell frequency,0.0
71,hours_1,0.08468304579397791,N=1000000,1000000,90.34131908416748,0.08468304579397791,0.0,udd1,28201,0.0690046452,0.0015093177043471182,Uses total age-cell frequency,0.0
72,hours_1,0.07614824296729755,N=1000000,1000000,90.34131908416748,0.07614824296729755,0.0,udd1,27755,0.0658259773,0.001488476338116762,Uses total age-cell frequency,0.0
73,hours_1,0.0690647725968511,N=1000000,1000000,90.34131908416748,0.0690647725968511,0.0,udd1,27615,0.059967409,0.0014287510877519466,Uses total age-cell frequency,0.0
74,hours_1,0.06197446529489064,N=1000000,1000000,90.34131908416748,0.06197446529489064,0.0,udd1,27541,0.0567880614,0.0013945796178282007,Uses total age-cell frequency,0.0
75,hours_1,0.05439970891274187,N=1000000,1000000,90.34131908416748,0.05439970891274187,0.0,udd1,27329,0.0530206008,0.0013554413103115037,Uses total age-cell frequency,0.0
76,hours_1,0.04866172685797618,N=1000000,1000000,90.34131908416748,0.04866172685797618,0.0,udd1,25186,0.0495116334,0.0013669336362937621,Uses total age-cell frequency,0.0
77,hours_1,0.04358538810592783,N=1000000,1000000,90.34131908416748,0.04358538810592783,0.0,udd1,22442,0.0462971215,0.0014026611314735453,Uses total age-cell frequency,0.0
78,hours_1,0.0380011522636329,N=1000000,1000000,90.34131908416748,0.0380011522636329,0.0,udd1,19392,0.0436262376,0.001466818589881631,Uses total age-cell frequency,0.0
79,hours_1,0.034203371307731295,N=1000000,1000000,90.34131908416748,0.034203371307731295,0.0,udd1,16359,0.03973348,0.0015271996622671755,Uses total age-cell frequency,0.0
80,hours_1,0.029938155840304247,N=1000000,1000000,90.34131908416748,0.029938155840304247,0.0,udd1,13610,0.0368846436,0.0016155964375791274,Uses total age-cell frequency,0.0
81,hours_1,0.027679601244627077,N=1000000,1000000,90.34131908416748,0.027679601244627077,0.0,udd1,11239,0.0344336685,0.0017199620651680767,Uses total age-cell frequency,0.0
82,hours_1,0.02794616335528574,N=1000000,1000000,90.34131908416748,0.02794616335528574,0.0,udd1,7491,0.0288346015,0.0019334532639831167,Uses total age-cell frequency,0.0
83,hours_1,0.0398639127022652,N=1000000,1000000,90.34131908416748,0.0398639127022652,0.0,udd1,4499,0.0295621249,0.0025251878805889133,Uses total age-cell frequency,0.0
84,hours_1,0.19952216383551838,N=1000000,1000000,90.34131908416748,0.19952216383551838,0.0,udd1,1982,0.0277497477,0.003689493305175329,Uses total age-cell frequency,0.0
30,hours_2,0.082324,N=1000000,1000000,90.34131908416748,0.082324,0.0,udd1,2840,0.1080985915,0.005826520414997181,Uses total age-cell frequency,0.0
31,hours_2,0.07898,N=1000000,1000000,90.34131908416748,0.07898,0.0,udd1,5097,0.0980969198,0.004166297746094687,Uses total age-cell frequency,0.0
32,hours_2,0.07759972478678977,N=1000000,1000000,90.34131908416748,0.07759972478678977,0.0,udd1,7282,0.0961274375,0.0034542355305845944,Uses total age-cell frequency,0.0
33,hours_2,0.07768948808089092,N=1000000,1000000,90.34131908416748,0.07768948808089092,0.0,udd1,9171,0.0858139788,0.0029247446870282142,Uses total age-cell frequency,0.0
34,hours_2,0.07759711517782568,N=1000000,1000000,90.34131908416748,0.07759711517782568,0.0,udd1,11180,0.081216458,0.002583495589090335,Uses total age-cell frequency,0.0
35,hours_2,0.0771153238167273,N=1000000,1000000,90.34131908416748,0.0771153238167273,0.0,udd1,13112,0.0790115924,0.00235579783838509,Uses total age-cell frequency,0.0
36,hours_2,0.07655802623822967,N=1000000,1000000,90.34131908416748,0.07655802623822967,0.0,udd1,17702,0.07631906,0.001995567071818575,Uses total age-cell frequency,0.0
37,hours_2,0.07647065301288526,N=1000000,1000000,90.34131908416748,0.07647065301288526,0.0,udd1,22115,0.0699525209,0.001715184222470771,Uses total age-cell frequency,0.0
38,hours_2,0.07581925962425375,N=1000000,1000000,90.34131908416748,0.07581925962425375,0.0,udd1,26699,0.0680175287,0.0015408728347377878,Uses total age-cell frequency,0.0
39,hours_2,0.07593527591102793,N=1000000,1000000,90.34131908416748,0.07593527591102793,0.0,udd1,31731,0.0629037849,0.001362977231911488,Uses total age-cell frequency,0.0
40,hours_2,0.07577267595635757,N=1000000,1000000,90.34131908416748,0.07577267595635757,0.0,udd1,32214,0.0626435711,0.001350107369104211,Uses total age-cell frequency,0.0
41,hours_2,0.07576446225020844,N=1000000,1000000,90.34131908416748,0.07576446225020844,0.0,udd1,32959,0.0602263418,0.0013104421779777853,Uses total age-cell frequency,0.0
42,hours_2,0.0759190272017994,N=1000000,1000000,90.34131908416748,0.0759190272017994,0.0,udd1,33929,0.0575319049,0.0012641603819396497,Uses total age-cell frequency,0.0
43,hours_2,0.07525609687457284,N=1000000,1000000,90.34131908416748,0.07525609687457284,0.0,udd1,34810,0.0554151106,0.0012262600718364065,Uses total age-cell frequency,0.0
44,hours_2,0.075206452735983,N=1000000,1000000,90.34131908416748,0.075206452735983,0.0,udd1,35491,0.0567467809,0.0012280771334046918,Uses total age-cell frequency,0.0
45,hours_2,0.07475902952902073,N=1000000,1000000,90.34131908416748,0.07475902952902073,0.0,udd1,36530,0.0545305229,0.0011880063212054033,Uses total age-cell frequency,0.0
46,hours_2,0.07514291075871336,N=1000000,1000000,90.34131908416748,0.07514291075871336,0.0,udd1,37648,0.0524065023,0.001148504413959016,Uses total age-cell frequency,0.0
47,hours_2,0.07490902402816642,N=1000000,1000000,90.34131908416748,0.07490902402816642,0.0,udd1,38609,0.0495221321,0.0011041457238933944,Uses total age-cell frequency,0.0
48,hours_2,0.07411400940358892,N=1000000,1000000,90.34131908416748,0.07411400940358892,0.0,udd1,39731,0.0501623417,0.0010950875591040489,Uses total age-cell frequency,0.0
49,hours_2,0.07404788475195292,N=1000000,1000000,90.34131908416748,0.07404788475195292,0.0,udd1,40045,0.0498439256,0.0010875004494888488,Uses total age-cell frequency,0.0
50,hours_2,0.07357157964094263,N=1000000,1000000,90.34131908416748,0.07357157964094263,0.0,udd1,40332,0.0478528216,0.0010628719319140307,Uses total age-cell frequency,0.0
51,hours_2,0.07296306680600514,N=1000000,1000000,90.34131908416748,0.07296306680600514,0.0,udd1,40778,0.0466673206,0.0010445174812094254,Uses total age-cell frequency,0.0
52,hours_2,0.07207314990638457,N=1000000,1000000,90.34131908416748,0.07207314990638457,0.0,udd1,41035,0.0463750457,0.0010381348248745675,Uses total age-cell frequency,0.0
53,hours_2,0.07124601261803112,N=1000000,1000000,90.34131908416748,0.07124601261803112,0.0,udd1,41296,0.0447985277,0.0010179474729707025,Uses total age-cell frequency,0.0
54,hours_2,0.06954925156730128,N=1000000,1000000,90.34131908416748,0.06954925156730128,0.0,udd1,42101,0.0450345597,0.0010106960822572613,Uses total age-cell frequency,0.0
55,hours_2,0.06847911285202274,N=1000000,1000000,90.34131908416748,0.06847911285202274,0.0,udd1,42583,0.0444543597,0.0009987683465998794,Uses total age-cell frequency,0.0
56,hours_2,0.0668812173291559,N=1000000,1000000,90.34131908416748,0.0668812173291559,0.0,udd1,42538,0.0444778786,0.0009995485006794248,Uses total age-cell frequency,0.0
57,hours_2,0.0651354478172979,N=1000000,1000000,90.34131908416748,0.0651354478172979,0.0,udd1,41686,0.0428201315,0.0009915752182179296,Uses total age-cell frequency,0.0
58,hours_2,0.06350116519271626,N=1000000,1000000,90.34131908416748,0.06350116519271626,0.0,udd1,40096,0.0431464485,0.0010147165381913371,Uses total age-cell frequency,0.0
59,hours_2,0.06140526119406929,N=1000000,1000000,90.34131908416748,0.06140526119406929,0.0,udd1,38600,0.043238342,0.0010352440549919332,Uses total age-cell frequency,0.0
60,hours_2,0.059211093616763064,N=1000000,1000000,90.34131908416748,0.059211093616763064,0.0,udd1,36987,0.0436369535,0.0010622189651592572,Uses total age-cell frequency,0.0
61,hours_2,0.05681085471084967,N=1000000,1000000,90.34131908416748,0.05681085471084967,0.0,udd1,35482,0.0432331887,0.0010797112821044473,Uses total age-cell frequency,0.0
62,hours_2,0.05319174266053954,N=1000000,1000000,90.34131908416748,0.05319174266053954,0.0,udd1,34081,0.0443942373,0.0011156976413512737,Uses total age-cell frequency,0.0
63,hours_2,0.05031736544611999,N=1000000,1000000,90.34131908416748,0.05031736544611999,0.0,udd1,32751,0.0475710665,0.0011761844992375157,Uses total age-cell frequency,0.0
64,hours_2,0.047126530720432575,N=1000000,1000000,90.34131908416748,0.047126530720432575,0.0,udd1,31813,0.0463018263,0.0011781544377581718,Uses total age-cell frequency,0.0
65,hours_2,0.04649548846804601,N=1000000,1000000,90.34131908416748,0.04649548846804601,0.0,udd1,31074,0.0473064298,0.0012043095298290424,Uses total age-cell frequency,0.0
66,hours_2,0.047592900576598894,N=1000000,1000000,90.34131908416748,0.047592900576598894,0.0,udd1,30479,0.0360904229,0.0010683505457980311,Uses total age-cell frequency,0.0
67,hours_2,0.040374065840642896,N=1000000,1000000,90.34131908416748,0.040374065840642896,0.0,udd1,30295,0.0384221819,0.0011043271554883596,Uses total age-cell frequency,0.0
68,hours_2,0.03438836272963612,N=1000000,1000000,90.34131908416748,0.03438836272963612,0.0,udd1,29842,0.0315997587,0.0010126406675504552,Uses total age-cell frequency,0.0
69,hours_2,0.029828537607750807,N=1000000,1000000,90.34131908416748,0.029828537607750807,0.0,udd1,29091,0.0279811626,0.0009669207788116671,Uses total age-cell frequency,0.0
70,hours_2,0.025701923158523887,N=1000000,1000000,90.34131908416748,0.025701923158523887,0.0,udd1,28733,0.0253019177,0.0009264485133560915,Uses total age-cell frequency,0.0
71,hours_2,0.02203573402465048,N=1000000,1000000,90.34131908416748,0.02203573402465048,0.0,udd1,28201,0.0194673948,0.0008227211912272667,Uses total age-cell frequency,0.0
72,hours_2,0.018737364501742303,N=1000000,1000000,90.34131908416748,0.018737364501742303,0.0,udd1,27755,0.0192037471,0.0008237810021588854,Uses total age-cell frequency,0.0
73,hours_2,0.015576254916895339,N=1000000,1000000,90.34131908416748,0.015576254916895339,0.0,udd1,27615,0.0164403404,0.0007652145741357449,Uses total age-cell frequency,0.0
74,hours_2,0.013023989508788808,N=1000000,1000000,90.34131908416748,0.013023989508788808,0.0,udd1,27541,0.0134708253,0.0006946438834035003,Uses total age-cell frequency,0.0
75,hours_2,0.011121310892579636,N=1000000,1000000,90.34131908416748,0.011121310892579636,0.0,udd1,27329,0.0135753229,0.0006999953870974111,Uses total age-cell frequency,0.0
76,hours_2,0.008883874147277773,N=1000000,1000000,90.34131908416748,0.008883874147277773,0.0,udd1,25186,0.011355515,0.0006676423731352384,Uses total age-cell frequency,0.0
77,hours_2,0.007475810904900243,N=1000000,1000000,90.34131908416748,0.007475810904900243,0.0,udd1,22442,0.0105159968,0.0006809242989268433,Uses total age-cell frequency,0.0
78,hours_2,0.006249538859070623,N=1000000,1000000,90.34131908416748,0.006249538859070623,0.0,udd1,19392,0.0086633663,0.0006654916567716492,Uses total age-cell frequency,0.0
79,hours_2,0.005203389466768137,N=1000000,1000000,90.34131908416748,0.005203389466768137,0.0,udd1,16359,0.0067241274,0.0006389612684507127,Uses total age-cell frequency,0.0
80,hours_2,0.004336941636209799,N=1000000,1000000,90.34131908416748,0.004336941636209799,0.0,udd1,13610,0.006098457,0.0006673483680921346,Uses total age-cell frequency,0.0
81,hours_2,0.0037197883095546266,N=1000000,1000000,90.34131908416748,0.0037197883095546266,0.0,udd1,11239,0.005516505,0.0006986617419108037,Uses total age-cell frequency,0.0
82,hours_2,0.0036212544819224993,N=1000000,1000000,90.34131908416748,0.0036212544819224993,0.0,udd1,7491,0.0044052863,0.0007651709291892821,Uses total age-cell frequency,0.0
83,hours_2,0.004593267057422253,N=1000000,1000000,90.34131908416748,0.004593267057422253,0.0,udd1,4499,0.0031118026,0.0008303692348246553,Uses total age-cell frequency,0.0
84,hours_2,0.19972203693933852,N=1000000,1000000,90.34131908416748,0.19972203693933852,0.0,udd1,1982,0.0015136226,0.00087322879595392,Uses total age-cell frequency,0.0
30,hours_3,0.088833,N=1000000,1000000,90.34131908416748,0.088833,0.0,udd1,2840,0.1084507042,0.00583485003966647,Uses total age-cell frequency,0.0
31,hours_3,0.088053,N=1000000,1000000,90.34131908416748,0.088053,0.0,udd1,5097,0.1012360212,0.004225061611070564,Uses total age-cell frequency,0.0
32,hours_3,0.08883626414067876,N=1000000,1000000,90.34131908416748,0.08883626414067876,0.0,udd1,7282,0.0994232354,0.0035065414537082825,Uses total age-cell frequency,0.0
33,hours_3,0.0891830397103609,N=1000000,1000000,90.34131908416748,0.0891830397103609,0.0,udd1,9171,0.1036964344,0.003183472679039799,Uses total age-cell frequency,0.0
34,hours_3,0.08942448597850387,N=1000000,1000000,90.34131908416748,0.08942448597850387,0.0,udd1,11180,0.0994633274,0.0028304878291297345,Uses total age-cell frequency,0.0
35,hours_3,0.09017164307524841,N=1000000,1000000,90.34131908416748,0.09017164307524841,0.0,udd1,13112,0.1045607077,0.002672193236843696,Uses total age-cell frequency,0.0
36,hours_3,0.09027159940313982,N=1000000,1000000,90.34131908416748,0.09027159940313982,0.0,udd1,17702,0.0982939781,0.002237611950357781,Uses total age-cell frequency,0.0
37,hours_3,0.09046414380719456,N=1000000,1000000,90.34131908416748,0.09046414380719456,0.0,udd1,22115,0.0951842641,0.001973418425832658,Uses total age-cell frequency,0.0
38,hours_3,0.0911163122826099,N=1000000,1000000,90.34131908416748,0.0911163122826099,0.0,udd1,26699,0.0934866474,0.0017816172041403198,Uses total age-cell frequency,0.0
39,hours_3,0.09114437471756606,N=1000000,1000000,90.34131908416748,0.09114437471756606,0.0,udd1,31731,0.0898490435,0.0016053567721710758,Uses total age-cell frequency,0.0
40,hours_3,0.0912933712193371,N=1000000,1000000,90.34131908416748,0.0912933712193371,0.0,udd1,32214,0.0900540138,0.001594913069640975,Uses total age-cell frequency,0.0
41,hours_3,0.0917876431877401,N=1000000,1000000,90.34131908416748,0.0917876431877401,0.0,udd1,32959,0.0858035741,0.0015427140527699578,Uses total age-cell frequency,0.0
42,hours_3,0.09141170209561297,N=1000000,1000000,90.34131908416748,0.09141170209561297,0.0,udd1,33929,0.085325238,0.0015166542007455748,Uses total age-cell frequency,0.0
43,hours_3,0.09139884374472328,N=1000000,1000000,90.34131908416748,0.09139884374472328,0.0,udd1,34810,0.0850617639,0.0014952405601530551,Uses total age-cell frequency,0.0
44,hours_3,0.09152444478879787,N=1000000,1000000,90.34131908416748,0.09152444478879787,0.0,udd1,35491,0.0792313544,0.0014337211201329695,Uses total age-cell frequency,0.0
45,hours_3,0.09182115945912998,N=1000000,1000000,90.34131908416748,0.09182115945912998,0.0,udd1,36530,0.0787571859,0.0014093125372991154,Uses total age-cell frequency,0.0
46,hours_3,0.09177261803631638,N=1000000,1000000,90.34131908416748,0.09177261803631638,0.0,udd1,37648,0.0762324692,0.001367667053932353,Uses total age-cell frequency,0.0
47,hours_3,0.09215833103430156,N=1000000,1000000,90.34131908416748,0.09215833103430156,0.0,udd1,38609,0.0751897226,0.0013420271080220347,Uses total age-cell frequency,0.0
48,hours_3,0.0923299193688823,N=1000000,1000000,90.34131908416748,0.0923299193688823,0.0,udd1,39731,0.0714555385,0.0012922738380231288,Uses total age-cell frequency,0.0
49,hours_3,0.09234655574718474,N=1000000,1000000,90.34131908416748,0.09234655574718474,0.0,udd1,40045,0.070320889,0.0012777166780465119,Uses total age-cell frequency,0.0
50,hours_3,0.09212030130233542,N=1000000,1000000,90.34131908416748,0.09212030130233542,0.0,udd1,40332,0.0698204899,0.0012689658976204653,Uses total age-cell frequency,0.0
51,hours_3,0.09096016108887926,N=1000000,1000000,90.34131908416748,0.09096016108887926,0.0,udd1,40778,0.066874295,0.0012370484918612407,Uses total age-cell frequency,0.0
52,hours_3,0.08901595910575016,N=1000000,1000000,90.34131908416748,0.08901595910575016,0.0,udd1,41035,0.0671134397,0.0012352132688172822,Uses total age-cell frequency,0.0
53,hours_3,0.08673075206461482,N=1000000,1000000,90.34131908416748,0.08673075206461482,0.0,udd1,41296,0.0668829911,0.001229339688759101,Uses total age-cell frequency,0.0
54,hours_3,0.08385782662064306,N=1000000,1000000,90.34131908416748,0.08385782662064306,0.0,udd1,42101,0.0644402746,0.0011966530286784312,Uses total age-cell frequency,0.0
55,hours_3,0.08079073143795486,N=1000000,1000000,90.34131908416748,0.08079073143795486,0.0,udd1,42583,0.0643684099,0.001189243267493641,Uses total age-cell frequency,0.0
56,hours_3,0.07807344862834396,N=1000000,1000000,90.34131908416748,0.07807344862834396,0.0,udd1,42538,0.0642954535,0.0011892439982196489,Uses total age-cell frequency,0.0
57,hours_3,0.07427807106938203,N=1000000,1000000,90.34131908416748,0.07427807106938203,0.0,udd1,41686,0.0635465144,0.0011947962755573247,Uses total age-cell frequency,0.0
58,hours_3,0.07065510190579109,N=1000000,1000000,90.34131908416748,0.07065510190579109,0.0,udd1,40096,0.061277933,0.001197760654211734,Uses total age-cell frequency,0.0
59,hours_3,0.06647471246507881,N=1000000,1000000,90.34131908416748,0.06647471246507881,0.0,udd1,38600,0.0641450777,0.001247074158234503,Uses total age-cell frequency,0.0
60,hours_3,0.06208009572566591,N=1000000,1000000,90.34131908416748,0.06208009572566591,0.0,udd1,36987,0.0634276908,0.0012673178537371092,Uses total age-cell frequency,0.0
61,hours_3,0.05800386871267137,N=1000000,1000000,90.34131908416748,0.05800386871267137,0.0,udd1,35482,0.0656389155,0.0013147222828494647,Uses total age-cell frequency,0.0
62,hours_3,0.05288545831177799,N=1000000,1000000,90.34131908416748,0.05288545831177799,0.0,udd1,34081,0.0674569408,0.0013585999782640566,Uses total age-cell frequency,0.0
63,hours_3,0.048515555769232874,N=1000000,1000000,90.34131908416748,0.048515555769232874,0.0,udd1,32751,0.0684864584,0.0013956761529034037,Uses total age-cell frequency,0.0
64,hours_3,0.04461840221943419,N=1000000,1000000,90.34131908416748,0.04461840221943419,0.0,udd1,31813,0.0596925785,0.0013282896504643858,Uses total age-cell frequency,0.0
65,hours_3,0.04162969453006086,N=1000000,1000000,90.34131908416748,0.04162969453006086,0.0,udd1,31074,0.0552873785,0.0012964753893933939,Uses total age-cell frequency,0.0
66,hours_3,0.03283432376712786,N=1000000,1000000,90.34131908416748,0.03283432376712786,0.0,udd1,30479,0.0468191214,0.0012100377895715012,Uses total age-cell frequency,0.0
67,hours_3,0.026696996329421498,N=1000000,1000000,90.34131908416748,0.026696996329421498,0.0,udd1,30295,0.039973593,0.0011254927565131358,Uses total age-cell frequency,0.0
68,hours_3,0.022553573492313458,N=1000000,1000000,90.34131908416748,0.022553573492313458,0.0,udd1,29842,0.0289859929,0.000971164670636326,Uses total age-cell frequency,0.0
69,hours_3,0.018666308537227436,N=1000000,1000000,90.34131908416748,0.018666308537227436,0.0,udd1,29091,0.022721804,0.0008736775659181141,Uses total age-cell frequency,0.0
70,hours_3,0.016047941360819842,N=1000000,1000000,90.34131908416748,0.016047941360819842,0.0,udd1,28733,0.0184108864,0.0007930703788629058,Uses total age-cell frequency,0.0
71,hours_3,0.01299689452539277,N=1000000,1000000,90.34131908416748,0.01299689452539277,0.0,udd1,28201,0.0150349278,0.0007246508972931206,Uses total age-cell frequency,0.0
72,hours_3,0.010810652931435596,N=1000000,1000000,90.34131908416748,0.010810652931435596,0.0,udd1,27755,0.011385336,0.0006368187385093998,Uses total age-cell frequency,0.0
73,hours_3,0.008727815281241197,N=1000000,1000000,90.34131908416748,0.008727815281241197,0.0,udd1,27615,0.00854608,0.0005539202220604675,Uses total age-cell frequency,0.0
74,hours_3,0.007044751572741125,N=1000000,1000000,90.34131908416748,0.007044751572741125,0.0,udd1,27541,0.0076249955,0.0005241647987015627,Uses total age-cell frequency,0.0
75,hours_3,0.005250958602003447,N=1000000,1000000,90.34131908416748,0.005250958602003447,0.0,udd1,27329,0.0064034542,0.0004825033355883769,Uses total age-cell frequency,0.0
76,hours_3,0.004442657582491059,N=1000000,1000000,90.34131908416748,0.004442657582491059,0.0,udd1,25186,0.0048042563,0.00043570018026375354,Uses total age-cell frequency,0.0
77,hours_3,0.003469304458476387,N=1000000,1000000,90.34131908416748,0.003469304458476387,0.0,udd1,22442,0.0043222529,0.00043790883630197123,Uses total age-cell frequency,0.0
78,hours_3,0.00269070826537228,N=1000000,1000000,90.34131908416748,0.00269070826537228,0.0,udd1,19392,0.0028877888,0.00038533941174575495,Uses total age-cell frequency,0.0
79,hours_3,0.002231910710365013,N=1000000,1000000,90.34131908416748,0.002231910710365013,0.0,udd1,16359,0.00311755,0.0004358633101230322,Uses total age-cell frequency,0.0
