education,age,n_data,moment,data_value,data_se,denominator_note
udd3,49,14114,nowork_nowork,0.0610734115,0.0020156580261615157,Approximate: uses total age-cell frequency
udd3,50,13301,nowork_nowork,0.0626318203,0.002100924635351647,Approximate: uses total age-cell frequency
udd3,51,12629,nowork_nowork,0.064024094,0.002178309440953304,Approximate: uses total age-cell frequency
udd3,52,11941,nowork_nowork,0.0664802734,0.002279753016664005,Approximate: uses total age-cell frequency
udd3,53,11340,nowork_nowork,0.0725490196,0.002435873490340107,Approximate: uses total age-cell frequency
udd3,54,11158,nowork_nowork,0.0751962844,0.0024964897961783986,Approximate: uses total age-cell frequency
udd3,55,10794,nowork_nowork,0.0765300329,0.0025587987573528394,Approximate: uses total age-cell frequency
udd3,56,10445,nowork_nowork,0.0799623706,0.0026539418533999895,Approximate: uses total age-cell frequency
udd3,57,9859,nowork_nowork,0.0841167739,0.0027954061950964037,Approximate: uses total age-cell frequency
udd3,58,9125,nowork_nowork,0.0892360651,0.002984397597101565,Approximate: uses total age-cell frequency
udd3,59,8551,nowork_nowork,0.0982436099,0.0032187579350708446,Approximate: uses total age-cell frequency
udd3,60,8036,nowork_nowork,0.1086125134,0.003470988976714378,Approximate: uses total age-cell frequency
udd3,61,7489,nowork_nowork,0.1185944363,0.003736010912396594,Approximate: uses total age-cell frequency
udd3,62,7287,nowork_nowork,0.1322706461,0.003968711204706188,Approximate: uses total age-cell frequency
udd3,63,7168,nowork_nowork,0.1478947368,0.004192991528889168,Approximate: uses total age-cell frequency
udd3,64,7025,nowork_nowork,0.1743917599,0.004527170232859886,Approximate: uses total age-cell frequency
udd3,65,6992,nowork_nowork,0.2134529148,0.004900187498797089,Approximate: uses total age-cell frequency
udd3,66,6812,nowork_nowork,0.2636596993,0.005338556480942246,Approximate: uses total age-cell frequency
udd3,67,6754,nowork_nowork,0.3466120625,0.005790643978755939,Approximate: uses total age-cell frequency
udd3,68,6615,nowork_nowork,0.4347496206,0.006095019688400426,Approximate: uses total age-cell frequency
udd3,69,6435,nowork_nowork,0.5135553834,0.006230688911922414,Approximate: uses total age-cell frequency
udd3,70,6337,nowork_nowork,0.5705090696,0.006218224843111251,Approximate: uses total age-cell frequency
udd3,71,6224,nowork_nowork,0.6164465786,0.006163478165749537,Approximate: uses total age-cell frequency
udd3,72,6085,nowork_nowork,0.6722620266,0.006017309927707774,Approximate: uses total age-cell frequency
udd3,73,5938,nowork_nowork,0.7083245964,0.005898559553437816,Approximate: uses total age-cell frequency
udd3,74,5880,nowork_nowork,0.7445767758,0.005687170798415778,Approximate: uses total age-cell frequency
udd3,75,5681,nowork_nowork,0.7718993929,0.005567127600814251,Approximate: uses total age-cell frequency
udd3,76,5187,nowork_nowork,0.7911938266,0.005643583931276957,Approximate: uses total age-cell frequency
udd3,77,4611,nowork_nowork,0.8089945722,0.005788927321902115,Approximate: uses total age-cell frequency
udd3,78,4006,nowork_nowork,0.8308933373,0.00592239712035088,Approximate: uses total age-cell frequency
udd3,79,3348,nowork_nowork,0.8436527153,0.0062767423401554785,Approximate: uses total age-cell frequency
udd3,80,2785,nowork_nowork,0.8662447257,0.006450051170852696,Approximate: uses total age-cell frequency
udd3,81,2244,nowork_nowork,0.8922829582,0.0065445845374107565,Approximate: uses total age-cell frequency
udd3,82,1484,nowork_nowork,0.9066121336,0.007553340098060247,Approximate: uses total age-cell frequency
udd3,83,933,nowork_nowork,0.9272529859,0.008502876761758524,Approximate: uses total age-cell frequency
udd3,84,449,nowork_nowork,0.9325842697,0.011833180634888547,Approximate: uses total age-cell frequency
