education,n_individuals,age,moment,mean_sim_value,simulation_sd,min_sim_value,max_sim_value,n_seeds,mean_sim_time_seconds,solve_time_seconds,n_assets,n_experience,n_quad_points,n_data,data_value,data_se,denominator_note,simulation_sd_to_data_se
udd3,250000,66,work_work,0.6342102478549494,0.001425857381470119,0.6316993715764053,0.6360579515740913,10,17.57396912574768,2.49468731880188,20,5,5,6812,0.6587825449,0.0057444617490348395,Approximate: uses total age-cell frequency,0.24821427032910187
udd3,250000,67,hours_0,0.42028811762442986,0.0011889806875948355,0.41850003449782663,0.4228588220709035,10,17.57396912574768,2.49468731880188,20,5,5,6754,0.4336689369,0.00603022922492882,Uses total age-cell frequency,0.19717006489232922
udd3,250000,67,hours_1,0.14414530022513775,0.0008641950913137061,0.14295487834555465,0.14579701478806836,10,17.57396912574768,2.49468731880188,20,5,5,6754,0.1128220314,0.0038496549389990782,Uses total age-cell frequency,0.2244863773526672
udd3,250000,67,hours_2,0.07486316446248352,0.0004042317131603213,0.07425076564932113,0.07564284696265441,10,17.57396912574768,2.49468731880188,20,5,5,6754,0.0667752443,0.0030375283503571568,Uses total age-cell frequency,0.1330791573065618
udd3,250000,67,hours_3,0.04634354070324328,0.000540109001206783,0.04549237043064885,0.04709912027769105,10,17.57396912574768,2.49468731880188,20,5,5,6754,0.0710689962,0.003126448588841356,Uses total age-cell frequency,0.17275480016990918
udd3,250000,67,hours_4,0.3143598769847056,0.0006964890704074697,0.3129450982372847,0.3151087406317532,10,17.57396912574768,2.49468731880188,20,5,5,6754,0.3156647912,0.005655447645044254,Uses total age-cell frequency,0.12315365893587361
udd3,250000,67,nowork_nowork,0.2965641636829785,0.0013705247673355542,0.29394448149766567,0.2987478706454412,10,17.57396912574768,2.49468731880188,20,5,5,6754,0.3466120625,0.005790643978755939,Approximate: uses total age-cell frequency,0.23667916251863882
udd3,250000,67,prob_work,0.5797118823755701,0.0011889806875948255,0.5771411779290965,0.5814999655021733,10,17.57396912574768,2.49468731880188,20,5,5,6754,0.5663310631,0.00603022922492882,Uses total age-cell frequency,0.19717006489232755
udd3,250000,67,work_work,0.5450682184541418,0.001078320160014374,0.5428694745831975,0.5462845840712035,10,17.57396912574768,2.49468731880188,20,5,5,6754,0.566827997,0.00602941681779537,Approximate: uses total age-cell frequency,0.1788431937284205
udd3,250000,68,hours_0,0.4994649035702771,0.0006098092422332273,0.49850934579439254,0.5005315974035663,10,17.57396912574768,2.49468731880188,20,5,5,6615,0.5124716553,0.006145679895486713,Uses total age-cell frequency,0.09922567602016845
udd3,250000,68,hours_1,0.14576125273339977,0.0003959374685204469,0.1451172787589945,0.14628504672897197,10,17.57396912574768,2.49468731880188,20,5,5,6615,0.1300075586,0.004135015262120492,Uses total age-cell frequency,0.09575235964604513
udd3,250000,68,hours_2,0.06875786270609974,0.00039786971333998525,0.06810747663551402,0.06937881702556824,10,17.57396912574768,2.49468731880188,20,5,5,6615,0.0604686319,0.0029305948992505897,Uses total age-cell frequency,0.13576414585370647
udd3,250000,68,hours_3,0.03990004497767823,0.00024381623408669046,0.03945049757173774,0.04013129634125843,10,17.57396912574768,2.49468731880188,20,5,5,6615,0.0666666667,0.003066958042233547,Uses total age-cell frequency,0.07949774034376048
udd3,250000,68,hours_4,0.2461159360125451,0.0005809837002773565,0.24513475150813366,0.2469859813084112,10,17.57396912574768,2.49468731880188,20,5,5,6615,0.2303854875,0.005177251459572381,Uses total age-cell frequency,0.11221855936766557
udd3,250000,68,nowork_nowork,0.38112160724319954,0.000988539398356303,0.37968817224414975,0.3828294038648064,10,17.57396912574768,2.49468731880188,20,5,5,6615,0.4347496206,0.006095019688400426,Approximate: uses total age-cell frequency,0.16218805662557834
udd3,250000,68,prob_work,0.5005350964297228,0.0006098092422332287,0.49946840259643366,0.5014906542056075,10,17.57396912574768,2.49468731880188,20,5,5,6615,0.4875283447,0.006145679895486712,Uses total age-cell frequency,0.0992256760201687
udd3,250000,68,work_work,0.4613758616237809,0.0008961153155349381,0.45954730284264717,0.4624485981308411,10,17.57396912574768,2.49468731880188,20,5,5,6615,0.4696509863,0.0061362575273977305,Approximate: uses total age-cell frequency,0.14603613220825226
udd3,250000,69,hours_0,0.5696454347584808,0.0009740677224911432,0.5681430316744233,0.5713551946353411,10,17.57396912574768,2.49468731880188,20,5,5,6435,0.5822843823,0.006147997070315945,Uses total age-cell frequency,0.15843659509764307
udd3,250000,69,hours_1,0.14238741258317092,0.00044284866956702614,0.14185361863225832,0.1431453431244571,10,17.57396912574768,2.49468731880188,20,5,5,6435,0.1314685315,0.0042123981126431,Uses total age-cell frequency,0.10512982337492255
udd3,250000,69,hours_2,0.06186830709972546,0.000512278574798085,0.061214011333815085,0.06278760220574253,10,17.57396912574768,2.49468731880188,20,5,5,6435,0.0571872572,0.0028945968155819498,Uses total age-cell frequency,0.17697752310112072
udd3,250000,69,hours_3,0.03420959625779903,0.0003523200470193163,0.03362423608303807,0.03466913861950941,10,17.57396912574768,2.49468731880188,20,5,5,6435,0.0560994561,0.0028685879376560723,Uses total age-cell frequency,0.12282002667388946
udd3,250000,69,hours_4,0.19188924930082382,0.0011501734019853237,0.19026430880395512,0.19356433525544425,10,17.57396912574768,2.49468731880188,20,5,5,6435,0.172960373,0.004714788227459463,Uses total age-cell frequency,0.24395017262632984
udd3,250000,69,nowork_nowork,0.45786031145663475,0.0006453256224650454,0.4571632454032968,0.45914441300263953,10,17.57396912574768,2.49468731880188,20,5,5,6435,0.5135553834,0.006230688911922414,Approximate: uses total age-cell frequency,0.10357211402903069
udd3,250000,69,prob_work,0.43035456524151916,0.0009740677224911418,0.4286448053646589,0.43185696832557674,10,17.57396912574768,2.49468731880188,20,5,5,6435,0.4177156177,0.006147997070315945,Uses total age-cell frequency,0.15843659509764285
udd3,250000,69,work_work,0.3887317347354581,0.0009856606530464363,0.38734590609824987,0.39067974272553113,10,17.57396912574768,2.49468731880188,20,5,5,6435,0.4082106894,0.006127050629052092,Approximate: uses total age-cell frequency,0.16087032941637805
udd3,250000,70,hours_0,0.6311054015660212,0.0007560342126573577,0.6297222868668063,0.6320953762131802,10,17.57396912574768,2.49468731880188,20,5,5,6337,0.6307400978,0.0060624677614456775,Uses total age-cell frequency,0.12470733740892852
udd3,250000,70,hours_1,0.13636309190137882,0.0004136556939791876,0.1357109593294008,0.13690401277893413,10,17.57396912574768,2.49468731880188,20,5,5,6337,0.1371311346,0.004321142420702692,Uses total age-cell frequency,0.09572831758503346
udd3,250000,70,hours_2,0.05497279765986242,0.00027323684404652424,0.05435963075013575,0.055309434254914885,10,17.57396912574768,2.49468731880188,20,5,5,6337,0.0568092157,0.0029078186491667034,Uses total age-cell frequency,0.09396626028408821
udd3,250000,70,hours_3,0.029313725877922255,0.000350420831934276,0.028820427313971074,0.02986783628000854,10,17.57396912574768,2.49468731880188,20,5,5,6337,0.0528641313,0.002810896394220175,Uses total age-cell frequency,0.12466515402517817
udd3,250000,70,hours_4,0.14824498299481528,0.0008197883303177751,0.1473014182680672,0.14998351563106044,10,17.57396912574768,2.49468731880188,20,5,5,6337,0.1224554205,0.004117956431440624,Uses total age-cell frequency,0.19907649436470135
udd3,250000,70,nowork_nowork,0.5269061736844316,0.0009550658866963259,0.5257689473275929,0.5282214450970787,10,17.57396912574768,2.49468731880188,20,5,5,6337,0.5705090696,0.006218224843111251,Approximate: uses total age-cell frequency,0.15359140442700114
udd3,250000,70,prob_work,0.36889459843397876,0.0007560342126573588,0.3679046237868198,0.3702777131331937,10,17.57396912574768,2.49468731880188,20,5,5,6337,0.3692599022,0.006062467761445677,Uses total age-cell frequency,0.12470733740892871
udd3,250000,70,work_work,0.32609192560250255,0.0008685362956681125,0.32441687320842205,0.32782012490787077,10,17.57396912574768,2.49468731880188,20,5,5,6337,0.3504973669,0.005993644557549428,Approximate: uses total age-cell frequency,0.14490954332187223
udd3,250000,71,hours_0,0.6846439834341258,0.001138467537180128,0.6825232473458145,0.686798288878204,10,17.57396912574768,2.49468731880188,20,5,5,6224,0.6810732648,0.005907552472641256,Uses total age-cell frequency,0.19271391027884027
udd3,250000,71,hours_1,0.1279797898428029,0.0005996384992669825,0.12725353055185165,0.12945821800251991,10,17.57396912574768,2.49468731880188,20,5,5,6224,0.1460475578,0.004476403225670615,Uses total age-cell frequency,0.13395542560336482
udd3,250000,71,hours_2,0.04815313588552973,0.0004327174696306051,0.047521070897372335,0.048940894267844225,10,17.57396912574768,2.49468731880188,20,5,5,6224,0.0467544987,0.0026759579991578754,Uses total age-cell frequency,0.16170562832704452
udd3,250000,71,hours_3,0.024644435000205172,0.00028819350947115364,0.024116521031907402,0.02497331380483082,10,17.57396912574768,2.49468731880188,20,5,5,6224,0.0383997429,0.0024357160153155055,Uses total age-cell frequency,0.1183198318929734
udd3,250000,71,hours_4,0.11457865583733642,0.0008589200169518537,0.11341386643137916,0.11648195946515004,10,17.57396912574768,2.49468731880188,20,5,5,6224,0.0877249357,0.0035858295300320244,Uses total age-cell frequency,0.2395317484443224
udd3,250000,71,nowork_nowork,0.5883419769082056,0.0008528849769590131,0.5865167871350649,0.5893605103623989,10,17.57396912574768,2.49468731880188,20,5,5,6224,0.6164465786,0.006163478165749537,Approximate: uses total age-cell frequency,0.13837722046270837
udd3,250000,71,prob_work,0.31535601656587425,0.001138467537180099,0.313201711121796,0.3174767526541855,10,17.57396912574768,2.49468731880188,20,5,5,6224,0.3189267352,0.005907552472641256,Uses total age-cell frequency,0.19271391027883536
udd3,250000,71,work_work,0.2725546654315654,0.0010572706048546411,0.2704831490192774,0.2744351031206187,10,17.57396912574768,2.49468731880188,20,5,5,6224,0.300120048,0.005809309145568981,Approximate: uses total age-cell frequency,0.1819959272887153
udd3,250000,72,hours_0,0.7302960453867965,0.0009402434862064885,0.7281257139955828,0.7318786118361584,10,17.57396912574768,2.49468731880188,20,5,5,6085,0.7273623665,0.005708710556696206,Uses total age-cell frequency,0.16470330328862115
udd3,250000,72,hours_1,0.11839310347740613,0.0006892278016869704,0.11736986690905028,0.11953585212268941,10,17.57396912574768,2.49468731880188,20,5,5,6085,0.1377156943,0.004417602830126797,Uses total age-cell frequency,0.15601850781755042
udd3,250000,72,hours_2,0.041943271889489056,0.00047415544683235495,0.041305694640517567,0.042720418369678353,10,17.57396912574768,2.49468731880188,20,5,5,6085,0.0410846343,0.0025444830398184274,Uses total age-cell frequency,0.18634647565432008
udd3,250000,72,hours_3,0.020884125287145165,0.0002776282001120599,0.020343080001218757,0.021338869758962934,10,17.57396912574768,2.49468731880188,20,5,5,6085,0.0277732128,0.002106524725120917,Uses total age-cell frequency,0.13179441798202662
udd3,250000,72,hours_4,0.08848345395916316,0.0005945657376622754,0.08760565525293804,0.08949121898203168,10,17.57396912574768,2.49468731880188,20,5,5,6085,0.066064092,0.00318427803143274,Uses total age-cell frequency,0.186719165786775
udd3,250000,72,nowork_nowork,0.6425637004510648,0.0012221307775993648,0.6399177477088676,0.6445953220056673,10,17.57396912574768,2.49468731880188,20,5,5,6085,0.6722620266,0.006017309927707774,Approximate: uses total age-cell frequency,0.2031025146256546
udd3,250000,72,prob_work,0.2697039546132035,0.0009402434862065455,0.2681213881638415,0.27187428600441726,10,17.57396912574768,2.49468731880188,20,5,5,6085,0.2726376335,0.005708710556696205,Uses total age-cell frequency,0.16470330328863117
udd3,250000,72,work_work,0.22755510271674573,0.0009303064360635285,0.22599303277439797,0.2295245106750273,10,17.57396912574768,2.49468731880188,20,5,5,6085,0.2562947799,0.0055968027863316444,Approximate: uses total age-cell frequency,0.16622105004941337
udd3,250000,73,hours_0,0.769208558260534,0.0010177765638961884,0.7668794858955099,0.7702946450913337,10,17.57396912574768,2.49468731880188,20,5,5,5938,0.7581677332,0.005556734866837326,Uses total age-cell frequency,0.18316090083230238
udd3,250000,73,hours_1,0.1087972507888749,0.0006959124388017634,0.1078604306484777,0.10987314304790519,10,17.57396912574768,2.49468731880188,20,5,5,5938,0.1359043449,0.004447106035898749,Uses total age-cell frequency,0.15648658547470887
udd3,250000,73,hours_2,0.03620677617770958,0.00042002164074475323,0.03563683376428393,0.037060799532632284,10,17.57396912574768,2.49468731880188,20,5,5,5938,0.0363758841,0.002429632074374873,Uses total age-cell frequency,0.17287458672228048
udd3,250000,73,hours_3,0.017479046464107445,0.00023200823966837973,0.01707135985276279,0.01782342447604244,10,17.57396912574768,2.49468731880188,20,5,5,5938,0.0242505894,0.001996228268778354,Uses total age-cell frequency,0.11622330136140366
udd3,250000,73,hours_4,0.06830836830877406,0.0006624607923299489,0.06733467561054488,0.06938579504230587,10,17.57396912574768,2.49468731880188,20,5,5,5938,0.0453014483,0.0026987899151378163,Uses total age-cell frequency,0.24546586179759
udd3,250000,73,nowork_nowork,0.689566500475117,0.0011220053399411747,0.6868688449340677,0.6913212111101843,10,17.57396912574768,2.49468731880188,20,5,5,5938,0.7083245964,0.005898559553437816,Approximate: uses total age-cell frequency,0.1902168368016636
udd3,250000,73,prob_work,0.23079144173946595,0.001017776563896192,0.22970535490866628,0.23312051410449006,10,17.57396912574768,2.49468731880188,20,5,5,5938,0.2418322668,0.005556734866837326,Uses total age-cell frequency,0.18316090083230305
udd3,250000,73,work_work,0.19001012456802074,0.0008188809487131604,0.18891275335724414,0.1917042230011684,10,17.57396912574768,2.49468731880188,20,5,5,5938,0.2300272594,0.0054614408072376636,Approximate: uses total age-cell frequency,0.14993862931334073
udd3,250000,74,hours_0,0.8022105096650088,0.0011017825449643993,0.8002665620482284,0.8035332193585153,10,17.57396912574768,2.49468731880188,20,5,5,5880,0.7838435374,0.005367970744231724,Uses total age-cell frequency,0.20525122014652278
udd3,250000,74,hours_1,0.09923264670028148,0.0006808998872921582,0.0983874347800388,0.10043370075185545,10,17.57396912574768,2.49468731880188,20,5,5,5880,0.1341836735,0.004445023496988878,Uses total age-cell frequency,0.15318251697733642
udd3,250000,74,hours_2,0.031021971493819182,0.0004410035653353289,0.030423749771512746,0.031713961773445605,10,17.57396912574768,2.49468731880188,20,5,5,5880,0.0295918367,0.0022099096505033516,Uses total age-cell frequency,0.1995572829119423
udd3,250000,74,hours_3,0.014541813874778037,0.0002534463011008793,0.014145734463124667,0.014897378985666915,10,17.57396912574768,2.49468731880188,20,5,5,5880,0.0180272109,0.0017351032908130548,Uses total age-cell frequency,0.14606986364605215
udd3,250000,74,hours_4,0.05299305826611236,0.00047409112688727103,0.05219276304819076,0.05368947170419734,10,17.57396912574768,2.49468731880188,20,5,5,5880,0.0343537415,0.002375239405941202,Uses total age-cell frequency,0.19959719668738393
udd3,250000,74,nowork_nowork,0.7301363345913614,0.001121819435999952,0.7276176554363073,0.7311774166653219,10,17.57396912574768,2.49468731880188,20,5,5,5880,0.7445767758,0.005687170798415778,Approximate: uses total age-cell frequency,0.1972543951576849
udd3,250000,74,prob_work,0.19778949033499107,0.0011017825449643772,0.19646678064148468,0.19973343795177162,10,17.57396912574768,2.49468731880188,20,5,5,5880,0.2161564626,0.005367970744231724,Uses total age-cell frequency,0.20525122014651867
udd3,250000,74,work_work,0.15862928616788435,0.0010795951884150275,0.1574998656419627,0.16043165854261499,10,17.57396912574768,2.49468731880188,20,5,5,5880,0.1960867716,0.0051777380216656,Approximate: uses total age-cell frequency,0.20850710945544093
udd3,250000,75,hours_0,0.8292885222875841,0.001100671113442592,0.8273169269705951,0.8310678963958705,10,17.57396912574768,2.49468731880188,20,5,5,5681,0.803555712,0.005271270516252572,Uses total age-cell frequency,0.20880565891068634
udd3,250000,75,hours_1,0.09041042922480017,0.000634021821777559,0.08942792268926178,0.0912673304694351,10,17.57396912574768,2.49468731880188,20,5,5,5681,0.1249779968,0.004387467090851779,Uses total age-cell frequency,0.1445074820275109
udd3,250000,75,hours_2,0.026982270825189725,0.00048080097516027667,0.026059030092901277,0.02764008979972882,10,17.57396912574768,2.49468731880188,20,5,5,5681,0.0308044358,0.0022924503775448033,Uses total age-cell frequency,0.20973233700927948
udd3,250000,75,hours_3,0.012187729836672833,0.00025134904106737633,0.01176915336591115,0.012515846362564776,10,17.57396912574768,2.49468731880188,20,5,5,5681,0.0124977997,0.0014739183350325517,Uses total age-cell frequency,0.17053118554348212
udd3,250000,75,hours_4,0.04113104782575326,0.00044930612329515236,0.040422066189674054,0.041850805781691314,10,17.57396912574768,2.49468731880188,20,5,5,5681,0.0281640556,0.0021949856271088067,Uses total age-cell frequency,0.2046966129281538
udd3,250000,75,nowork_nowork,0.7647219489513155,0.0011062738502924682,0.7625351049540999,0.7659187891718896,10,17.57396912574768,2.49468731880188,20,5,5,5681,0.7718993929,0.005567127600814251,Approximate: uses total age-cell frequency,0.1987153752557538
udd3,250000,75,prob_work,0.17071147771241596,0.001100671113442602,0.1689321036041295,0.17268307302940492,10,17.57396912574768,2.49468731880188,20,5,5,5681,0.196444288,0.005271270516252572,Uses total age-cell frequency,0.20880565891068825
udd3,250000,75,work_work,0.13317831376585346,0.0009853650263450004,0.13191758901186826,0.1347419716496276,10,17.57396912574768,2.49468731880188,20,5,5,5681,0.1812662619,0.00511113601394756,Approximate: uses total age-cell frequency,0.1927878701830826
udd3,250000,76,hours_0,0.85109931646982,0.0007228457927323556,0.8494102477017218,0.8519977198528269,10,17.57396912574768,2.49468731880188,20,5,5,5187,0.8266820898,0.0052557277723988,Uses total age-cell frequency,0.13753486178041466
udd3,250000,76,hours_1,0.0825923143370213,0.000538673856872871,0.08198165517956159,0.0836878371143872,10,17.57396912574768,2.49468731880188,20,5,5,5187,0.1179872759,0.004479163219556275,Uses total age-cell frequency,0.12026216292386736
udd3,250000,76,hours_2,0.023404664667496345,0.0003854466322232225,0.02268631278321904,0.023803082024211792,10,17.57396912574768,2.49468731880188,20,5,5,5187,0.023713129,0.0021126377337690565,Uses total age-cell frequency,0.18244804874121295
udd3,250000,76,hours_3,0.010262754811538457,0.00023548396905487693,0.010001730403183941,0.010653806041958364,10,17.57396912574768,2.49468731880188,20,5,5,5187,0.010989011,0.0014475105530142762,Uses total age-cell frequency,0.16268203956406974
udd3,250000,76,hours_4,0.03264094971412397,0.00031263754419471744,0.032162427178866006,0.033076291663294684,10,17.57396912574768,2.49468731880188,20,5,5,5187,0.0206284943,0.0019735556308875597,Uses total age-cell frequency,0.15841334254870543
udd3,250000,76,nowork_nowork,0.7932402332019605,0.0008628490291612248,0.7912409263342103,0.7941151011881749,10,17.57396912574768,2.49468731880188,20,5,5,5187,0.7911938266,0.005643583931276957,Approximate: uses total age-cell frequency,0.152890262582839
udd3,250000,76,prob_work,0.1489006835301801,0.0007228457927323669,0.14800228014717315,0.15058975229827823,10,17.57396912574768,2.49468731880188,20,5,5,5187,0.1733179102,0.0052557277723988,Uses total age-cell frequency,0.1375348617804168
udd3,250000,76,work_work,0.11288271426060832,0.0008485334605937657,0.11191393983394121,0.11445627083129457,10,17.57396912574768,2.49468731880188,20,5,5,5187,0.1597821153,0.005087470687577965,Approximate: uses total age-cell frequency,0.16678886478218394
udd3,250000,77,hours_0,0.8685836413368337,0.0008251926555078325,0.8670010366668465,0.8699291307423884,10,17.57396912574768,2.49468731880188,20,5,5,4611,0.8440685318,0.0053426678794851155,Uses total age-cell frequency,0.1544532945190967
udd3,250000,77,hours_1,0.07616579083204086,0.0005975924150709437,0.07531807226026166,0.07757623695927038,10,17.57396912574768,2.49468731880188,20,5,5,4611,0.1084363479,0.004578951645116718,Uses total age-cell frequency,0.13050856645499934
udd3,250000,77,hours_2,0.020308703234920726,0.00029694254276657373,0.01989535714929327,0.020851475277909568,10,17.57396912574768,2.49468731880188,20,5,5,4611,0.0223378877,0.002176295595401686,Uses total age-cell frequency,0.1364440305783765
udd3,250000,77,hours_3,0.008710247347632769,0.0002080776064113346,0.008387994196155553,0.009017170420321331,10,17.57396912574768,2.49468731880188,20,5,5,4611,0.0095423986,0.0014316905568473098,Uses total age-cell frequency,0.14533699717174717
udd3,250000,77,hours_4,0.026231617248572002,0.0004000305621791459,0.025687346581122202,0.026753000252273465,10,17.57396912574768,2.49468731880188,20,5,5,4611,0.0156148341,0.0018258019070479627,Uses total age-cell frequency,0.21909855643974707
udd3,250000,77,nowork_nowork,0.8166871464639159,0.0009112770436526292,0.8148081567104704,0.8182761143021596,10,17.57396912574768,2.49468731880188,20,5,5,4611,0.8089945722,0.005788927321902115,Approximate: uses total age-cell frequency,0.15741725417848282
udd3,250000,77,prob_work,0.13141635866316637,0.0008251926555078556,0.13007086925761155,0.13299896333315356,10,17.57396912574768,2.49468731880188,20,5,5,4611,0.1559314682,0.005342667879485115,Uses total age-cell frequency,0.15445329451910106
udd3,250000,77,work_work,0.09695932063344387,0.0005763783498310492,0.0961891285839339,0.09830358159407003,10,17.57396912574768,2.49468731880188,20,5,5,4611,0.1416386663,0.005134857859493881,Approximate: uses total age-cell frequency,0.112248160631239
udd3,250000,78,hours_0,0.8816838220644903,0.0006718865875174075,0.8807360776035384,0.8824952036945612,10,17.57396912574768,2.49468731880188,20,5,5,4006,0.856465302,0.005539593078944676,Uses total age-cell frequency,0.12128807620746859
udd3,250000,78,hours_1,0.0713558964751484,0.0007710434520849692,0.07047288134534024,0.0725998844830617,10,17.57396912574768,2.49468731880188,20,5,5,4006,0.1055916126,0.004855424108378643,Uses total age-cell frequency,0.15880043326275803
udd3,250000,78,hours_2,0.017981638930933613,0.000337091916555133,0.017619624508037737,0.018875653872817796,10,17.57396912574768,2.49468731880188,20,5,5,4006,0.0167249126,0.0020261144501195175,Uses total age-cell frequency,0.1663735809866261
udd3,250000,78,hours_3,0.007482283976876782,0.00016860355390472932,0.007267886938426062,0.007851991219818125,10,17.57396912574768,2.49468731880188,20,5,5,4006,0.0067398902,0.001292713949792839,Uses total age-cell frequency,0.1304260342605172
udd3,250000,78,hours_4,0.021496358552551012,0.00032736828557747885,0.02098560771607264,0.02196960661850092,10,17.57396912574768,2.49468731880188,20,5,5,4006,0.0144782826,0.001887279192148041,Uses total age-cell frequency,0.1734604434465675
udd3,250000,78,nowork_nowork,0.8351124569204362,0.0008060452962054712,0.8334148635936031,0.8361118251525088,10,17.57396912574768,2.49468731880188,20,5,5,4006,0.8308933373,0.00592239712035088,Approximate: uses total age-cell frequency,0.1361011900798905
udd3,250000,78,prob_work,0.11831617793550982,0.0006718865875174311,0.11750479630543872,0.1192639223964616,10,17.57396912574768,2.49468731880188,20,5,5,4006,0.143534698,0.005539593078944676,Uses total age-cell frequency,0.12128807620747285
udd3,250000,78,work_work,0.0848343591854196,0.0006700883663147068,0.08396640089329963,0.08569561720948934,10,17.57396912574768,2.49468731880188,20,5,5,4006,0.1275769346,0.005271014105934397,Approximate: uses total age-cell frequency,0.12712702960902428
udd3,250000,79,hours_0,0.8899959084092878,0.0007510790521001959,0.8891939880791292,0.8915195441565379,10,17.57396912574768,2.49468731880188,20,5,5,3348,0.8703703704,0.005805123512840444,Uses total age-cell frequency,0.12938209677001225
udd3,250000,79,hours_1,0.06892723573310768,0.0006705795063143088,0.06782970022755004,0.06990161945455504,10,17.57396912574768,2.49468731880188,20,5,5,3348,0.0985663082,0.005151555862456423,Uses total age-cell frequency,0.13017028723329335
udd3,250000,79,hours_2,0.016239898452284796,0.0004212506013869251,0.0157788320492659,0.016884872868779474,10,17.57396912574768,2.49468731880188,20,5,5,3348,0.0128434886,0.0019459952904425624,Uses total age-cell frequency,0.2164705143202702
udd3,250000,79,hours_3,0.006655984681262739,0.00016138056291715018,0.0063990615588403925,0.007004004175972301,10,17.57396912574768,2.49468731880188,20,5,5,3348,0.006869773,0.0014275179203992756,Uses total age-cell frequency,0.11304976323660594
udd3,250000,79,hours_4,0.018180972724057002,0.00030870676456961276,0.017790262172284643,0.018762970551921613,10,17.57396912574768,2.49468731880188,20,5,5,3348,0.0113500597,0.0018307440043763266,Uses total age-cell frequency,0.16862366547789343
udd3,250000,79,nowork_nowork,0.8482199437462267,0.0008771870229279074,0.8469431465457589,0.8496613489326061,10,17.57396912574768,2.49468731880188,20,5,5,3348,0.8436527153,0.0062767423401554785,Approximate: uses total age-cell frequency,0.1397519565708633
udd3,250000,79,prob_work,0.1100040915907122,0.0007510790521002134,0.1084804558434621,0.11080601192087076,10,17.57396912574768,2.49468731880188,20,5,5,3348,0.1296296296,0.005805123512840444,Uses total age-cell frequency,0.12938209677001528
udd3,250000,79,work_work,0.0765765327400405,0.0006496647033825153,0.07572330196331885,0.0774526564531779,10,17.57396912574768,2.49468731880188,20,5,5,3348,0.1158768592,0.005531743215782836,Approximate: uses total age-cell frequency,0.11744303342370109
udd3,250000,80,hours_0,0.8926926446757099,0.0009987547918955365,0.8907362095767893,0.894666462369935,10,17.57396912574768,2.49468731880188,20,5,5,2785,0.8944344704,0.005822677407687409,Uses total age-cell frequency,0.1715284433544141
udd3,250000,80,hours_1,0.06973813894912316,0.0006782841259790992,0.06862977253416166,0.07082557807195489,10,17.57396912574768,2.49468731880188,20,5,5,2785,0.0807899461,0.005163847907302452,Uses total age-cell frequency,0.13135246005597961
udd3,250000,80,hours_2,0.015494809419404306,0.0003026407918902186,0.01519303309836077,0.016033278983235085,10,17.57396912574768,2.49468731880188,20,5,5,2785,0.0104129264,0.0019235381601166225,Uses total age-cell frequency,0.15733547592935185
udd3,250000,80,hours_3,0.006003977804418576,0.00014799690064803804,0.005685856432125089,0.006259977274470028,10,17.57396912574768,2.49468731880188,20,5,5,2785,0.0028725314,0.0010141335085667226,Uses total age-cell frequency,0.14593433645359222
udd3,250000,80,hours_4,0.016070429151344108,0.00034215268364426763,0.015461548104915658,0.016508108333159854,10,17.57396912574768,2.49468731880188,20,5,5,2785,0.0114901257,0.002019483439239799,Uses total age-cell frequency,0.1694258427655467
udd3,250000,80,nowork_nowork,0.8553891741885108,0.001107406426167786,0.8542289701709992,0.8579278739674889,10,17.57396912574768,2.49468731880188,20,5,5,2785,0.8662447257,0.006450051170852696,Approximate: uses total age-cell frequency,0.17168955669252264
udd3,250000,80,prob_work,0.10730735532429014,0.0009987547918955495,0.10533353763006505,0.10926379042321072,10,17.57396912574768,2.49468731880188,20,5,5,2785,0.1055655296,0.005822677407687409,Uses total age-cell frequency,0.17152844335441633
udd3,250000,80,work_work,0.07258878626144889,0.000672086253269111,0.07154796562243178,0.07399739283797255,10,17.57396912574768,2.49468731880188,20,5,5,2785,0.0987341772,0.00565259157775734,Approximate: uses total age-cell frequency,0.11889878191690625
udd3,250000,81,hours_0,0.8857960230921446,0.001029361840396665,0.8839448521236379,0.8869345437664414,10,17.57396912574768,2.49468731880188,20,5,5,2244,0.9188948307,0.0057629618615324,Uses total age-cell frequency,0.17861680592884446
udd3,250000,81,hours_1,0.07569011138311814,0.0009307514992485539,0.07468185603018222,0.07749550176597336,10,17.57396912574768,2.49468731880188,20,5,5,2244,0.0646167558,0.005189863572314297,Uses total age-cell frequency,0.1793402632419309
udd3,250000,81,hours_2,0.016394715734012546,0.0003601015116909246,0.015927080479515448,0.01720406196723742,10,17.57396912574768,2.49468731880188,20,5,5,2244,0.006684492,0.0017201502606480738,Uses total age-cell frequency,0.20934305562076586
udd3,250000,81,hours_3,0.005957666610388033,0.00017819686016263539,0.00579508233166842,0.006441331257875621,10,17.57396912574768,2.49468731880188,20,5,5,2244,0.0008912656,0.0006299390393044908,Uses total age-cell frequency,0.2828795312628674
udd3,250000,81,hours_4,0.01616148318033675,0.00030019066866020006,0.015759109688465403,0.016555260778704926,10,17.57396912574768,2.49468731880188,20,5,5,2244,0.008912656,0.0019840294352459365,Uses total age-cell frequency,0.15130353578801062
udd3,250000,81,nowork_nowork,0.8529353612778584,0.0010206739335277548,0.8510053286494579,0.8541993662451506,10,17.57396912574768,2.49468731880188,20,5,5,2244,0.8922829582,0.0065445845374107565,Approximate: uses total age-cell frequency,0.1559570248796214
